Itemid,Color,Inventsizeid,Available,Wip,ItemDesc
F1 VTX1230,DW / DARK WASH,44 30,5,"-2,257",VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,DW / DARK WASH,44 32,16,40,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,DW / DARK WASH,44 34,23,36,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,DW / DARK WASH,44 36,0,14,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,30 30,0,38,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,30 32,7,56,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,30 34,0,0,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,32 30,35,98,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,32 32,32,126,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,32 34,26,82,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,34 30,27,154,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,34 32,29,200,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,34 34,22,106,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,34 36,4,30,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,36 30,38,104,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,36 32,35,164,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,36 34,17,124,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,36 36,3,28,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,38 30,36,92,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,38 32,24,132,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,38 34,24,78,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,38 36,5,24,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,40 30,36,60,VERTX DEFIANCE MEN’S JEANS
F1 VTX1230,IBK / IT'S BLACK,40 32,31,76,VERTX DEFIANCE MEN’S JEANS
